CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;MATERIAL_TECHUMBRE;DENSIDAD_HOGAR
TQRMNOQWXHKKKNCDEGGFB00869060;2024;3;1;1;42;S;10;113;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;2;2;2;3;0;3;5230000;10;10;10;10;;10;1743333,33;10;10;10;10;;10;255;96;0;1;2;0;0;Nuclear;Material durable;Alto
TQRMNOVQRHKNKOCDEGGFB00869061;2024;3;1;1;42;S;10;336;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;2;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;5400000;10;10;10;10;;10;1350000;10;10;10;10;;10;614;2;0;96;0;0;0;Nuclear;Material durable;Alto
TQRMNOSVTHLLKMCDEFNFF00804199;2024;3;1;1;41;N;7;256;1;;6;1;;4;1;1;1;;1;1;1;2;2;2;2;6;1;1;1;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOQWVHLKKNCDEFNFF00863269;2024;3;1;1;41;N;7;295;1;;7;1;;4;1;1;1;;1;1;1;1;2;2;2;7;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;618000;3;4;5;;4;5;618000;8;8;10;;9;9;513;1;0;96;0;0;0;Unipersonal;Material durable;Medio
TQRMNOPPSHJMLQCDEGNFJ00863936;2024;3;1;1;44;N;17;185;2;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;3;0;3;722000;4;5;3;;5;3;240666,67;3;4;3;;4;3;201;1;0;2;3;0;0;Nuclear;Material durable;Alto
TQRMNOQUXHKMKMCDEOJAH00869062;2024;3;1;1;44;N;93;45;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;860000;5;6;4;;6;4;215000;3;3;2;;4;2;46;1;0;2;0;0;0;Nuclear;Material durable;Alto
TQRMNOTUYHKKKQCDEOJAH00869063;2024;3;1;1;44;N;93;114;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1222500;7;7;6;;8;7;611250;8;8;7;;9;8;216;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOQSWHKMLSCDEFKID00869064;2024;3;1;1;43;S;4;570;1;;7;1;;1;1;1;1;;1;1;1;1;2;2;2;7;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;360000;2;2;2;2;;2;360000;5;6;5;5;;5;685;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQXWHKOMNCDEFKID00869065;2024;3;1;1;43;S;4;800;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;3;0;3;425200;2;2;2;2;;2;141733,33;2;2;2;2;;1;1107;1;0;3;0;0;0;Nuclear;Material durable;Alto
TQRMNOQSXHKMMOCDEFKID00869066;2024;3;1;1;43;S;4;518;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQSMNOPVQHKOMPCDEFKID00869067;2024;3;1;1;43;S;4;687;1;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQYUHKOMPCDEFKID00869068;2024;3;1;1;43;S;4;665;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQTXHLOMNCDEFKID00803753;2024;3;1;1;43;S;4;634;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;4;1;0;0;0;Nuclear;Material durable;Alto
TQRMNOPUXHMMMNCDEFKID00851841;2024;3;1;1;43;S;4;588;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;Nuclear;Material durable;Alto
TQRMNORVSHMMMNCDEFKID00808855;2024;3;1;1;43;S;4;682;2;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;2100000;9;10;9;9;;9;525000;7;8;7;7;;7;769;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPWXHJOLUCDEFKID00863481;2024;3;1;1;43;S;4;845;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1640000;8;9;9;8;;8;546666,67;8;8;7;7;;7;1310;1;2;3;0;0;0;Nuclear;Material durable;Alto
TQRMNOPVPHJMMLCDEFKID00863486;2024;3;1;1;43;S;4;660;1;;5;1;;3;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1830000;9;9;9;9;;9;610000;8;8;8;8;;7;978;1;2;3;0;0;0;Nuclear;Material durable;Alto
TQRMNOPTUHJNLLCDEGNFJ00863332;2024;3;1;1;44;N;17;268;1;;1;2;;2;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;200000;1;1;1;;1;1;200000;3;3;2;;3;2;402;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOPYQHLMLQCDEGNFJ00805317;2024;3;1;1;44;N;17;205;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOYQTHKOLOCDEGNFJ00869147;2024;3;1;1;44;N;17;483;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;2170000;9;10;9;;10;8;542500;8;8;6;;8;6;827;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOSQYHKLMUCDEIIAD00869148;2024;3;1;1;1;S;32;1331;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNORSPHMKNNCDEIIAD00811931;2024;3;1;1;1;S;32;2006;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;0;2;1590000;8;;8;8;;6;795000;9;;8;9;;6;1859;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOSPYHLMNNCDEIIAD00807088;2024;3;1;1;1;S;32;1327;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;1;1;2;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOTRPHLONOCDEIIAD00807089;2024;3;1;1;1;S;32;2306;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;2150000;9;;9;9;;8;537500;7;;7;7;;4;2931;2;0;96;0;0;0;Nuclear;Material durable;Alto
TQRMNORWUHKKNQCDEIIAD00869149;2024;3;1;1;1;S;32;780;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;220000;1;;1;1;;1;220000;3;;3;3;;1;1089;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOSXQHJLMUCDEIIAD00863562;2024;3;1;1;1;S;32;1742;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOTQXHJKNLCDEIIAD00869150;2024;3;1;1;1;S;32;2344;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;3;1;2;1710000;9;;8;8;;7;570000;8;;7;8;;4;3735;1;0;2;0;0;0;Nuclear;Material durable;Alto
TQRMNOQYYHLLKQCDEIJAH00807885;2024;3;1;1;1;S;33;1695;1;;3;1;;2;1;1;1;;1;1;1;2;1;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;97;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOPVRHKOKUCDEIJAH00869151;2024;3;1;1;1;S;33;3449;1;;3;2;;1;1;1;2;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;2;2;2;4;1;3;264000;1;;1;1;;1;66000;1;;1;1;;1;3893;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQSMNOSQQHKLLLCDEIJAH00869152;2024;3;1;1;1;S;33;1628;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1605000;8;;8;8;;8;802500;9;;9;9;;9;3140;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOPQRHJKKUCDEIGED00863430;2024;3;1;1;43;N;30;119;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;3000000;10;10;10;;10;10;3000000;10;10;10;;10;10;167;1;0;96;0;0;0;Unipersonal;Material durable;Medio
TQRMNOPYPHJMLNCDEIGED00869153;2024;3;1;1;43;N;30;139;1;;3;1;;1;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;1;2;1;2;2;2;2;3;1;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;Nuclear;Material durable;Alto
TQRMNOQXUHKMLLCDEIGED00869154;2024;3;1;1;43;N;30;141;1;;5;1;;1;2;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOTPYHLMLLCDEIGED00806692;2024;3;2;1;43;N;30;227;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;97;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQRRHJNLOCDEIGED00863440;2024;3;1;1;43;N;30;128;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;690000;4;4;4;;5;4;690000;8;9;8;;9;8;165;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQWVHJMKRCDEHGHJ00863272;2024;3;1;1;44;N;20;127;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;1080000;6;7;5;;7;5;1080000;10;10;9;;10;9;198;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQTPHJKKSCDEHGHJ00863273;2024;3;1;1;44;N;20;120;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;4;0;0;0;Nuclear;Material durable;Alto
TQRMNOPYPHKOKOCDEOJAH00869155;2024;3;1;1;44;N;93;54;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1100000;6;7;6;;7;6;550000;8;8;7;;8;7;74;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOVQXHJOKMCDEHIBB00869156;2024;3;1;1;40;N;22;174;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;0;1;96000;1;1;1;;1;1;96000;1;1;1;;1;1;189;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOSSVHLOKMCDEIOAH00808271;2024;3;1;1;43;N;38;103;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;0;2;1950000;9;9;9;;9;9;975000;9;10;9;;10;9;142;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOPQVHKOKRCDEOJAH00869235;2024;3;1;1;44;N;93;35;1;;2;2;;4;1;2;1;;1;2;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Bajo
TQRMNOQRUHMOLLCDEGNFJ00810378;2024;3;2;1;44;N;17;134;1;;2;2;;1;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;228000;1;1;1;;1;1;228000;3;3;2;;4;3;189;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQVSHKOKQCDEGNFJ00869236;2024;3;1;1;44;N;17;129;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;0;1;100000;1;1;1;;1;1;100000;1;1;1;;1;1;192;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQVVHKOKQCDEGNFJ00869237;2024;3;1;1;44;N;17;155;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;2;2;2;0;0;0;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;330000;2;2;1;;2;1;165000;2;2;1;;3;2;335;2;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNORYRHJMKSCDEGNFJ00863585;2024;3;1;1;44;N;17;189;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;Nuclear;Material durable;Medio
TQRMNOQRXHMMLQCDEFKID00808873;2024;3;1;1;43;S;4;774;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;900000;5;6;6;5;;5;900000;9;9;9;9;;9;896;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOTQTHMMLQCDEFKID00808874;2024;3;1;1;43;S;4;675;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;880000;5;6;5;5;;5;176000;2;2;2;2;;2;1007;1;0;2;4;5;0;Extendido;Material durable;Alto
TQRMNOQPQHMLLRCDEFKID00851832;2024;3;1;1;43;S;4;1069;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;1;2;1600000;8;9;9;8;;8;533333,33;7;8;7;7;;7;1883;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQPUHMLLRCDEFKID00808875;2024;3;1;1;43;S;4;827;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1010000;6;7;6;6;;6;336666,67;5;5;5;5;;4;1668;3;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQQTHLMLPCDEFKID00803752;2024;3;1;1;43;S;4;789;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;1;3;2225000;9;10;10;9;;9;556250;8;8;7;7;;7;1139;2;0;4;0;0;0;Nuclear;Material durable;Alto
TQRMNOUTYHJMLRCDEFKID00863373;2024;3;1;1;43;S;4;445;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOSPRHKMLSCDEFKID00869238;2024;3;1;1;43;S;4;864;2;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;2;2;1080000;6;7;7;6;;6;270000;4;4;4;4;;3;1170;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOUUUHLOLSCDEFKID00803762;2024;3;1;1;43;S;4;833;1;;1;1;;2;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;1;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;150000;1;1;1;1;;1;75000;1;1;1;1;;1;1157;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQTMNOTSRHMOLTCDEFKID00869239;2024;3;1;1;43;S;4;921;2;;2;2;;1;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;97;0;0;0;Nuclear;Material durable;Alto
TQRMNOSUSHJMLSCDEFIAH00869240;2024;3;1;1;43;S;2;584;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;450000;2;3;2;2;;3;225000;3;3;3;3;;3;866;1;2;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOPWTHKLLRCDEFIAH00869241;2024;3;1;1;43;S;2;729;1;;2;1;;4;1;1;1;;1;1;1;1;2;1;2;2;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1850000;9;9;9;9;;9;1850000;10;10;10;10;;10;767;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQSSHJOMMCDEFIAH00862984;2024;3;1;1;43;S;2;894;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;0;0;0;Nuclear;Material durable;Medio
TQRMNOPXYHLOKUCDEGIBJ00804786;2024;3;1;1;41;N;12;248;1;;2;1;;4;1;1;1;;1;1;1;1;1;1;2;2;1;2;0;2;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;765580;4;5;7;;5;6;382790;6;6;8;;7;8;257;2;0;1;0;0;0;Nuclear;Material durable;Medio
TQRMNOPXYHKLKTCDEGIBJ00869242;2024;3;1;1;41;N;12;865;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;1695454;8;9;10;;9;10;565151,33;8;8;9;;8;10;932;1;0;2;3;0;0;Nuclear;Material durable;Alto
TQRMNOSRTHJMKUCDEGIBJ00863140;2024;3;1;1;41;N;12;434;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;682000;4;4;6;;5;5;227333,33;3;3;5;;4;4;438;2;0;1;0;0;0;Nuclear;Material durable;Alto
TQRMNOQVUHMOKPCDEHPJB00811654;2024;3;1;1;40;S;29;374;1;;2;1;;4;2;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;6;0;6;736000;4;5;5;4;;5;122666,67;1;2;2;1;;2;487;2;0;3;4;5;0;Extendido;Material durable;Alto
TQRMNOPSTHLOKOCDEHPJB00811649;2024;3;1;1;40;S;29;290;1;;5;1;;2;1;1;1;;1;1;1;1;2;1;2;5;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;3;0;3;1220000;7;7;8;7;;8;406666,67;6;7;8;6;;7;365;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOSQPHLNKSCDEIJAH00812612;2024;3;1;1;1;S;33;2120;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;660000;4;;3;4;;4;330000;5;;5;5;;5;2851;97;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOPYVHKMTOCDEIJAH00869318;2024;3;1;1;1;S;33;1882;2;;3;1;;2;1;1;2;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;2;3;0;3;213000;1;;1;1;;1;71000;1;;1;1;;1;2325;1;2;3;0;0;0;Nuclear;Material durable;Alto
