CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,TIPO_HOGAR,MATERIAL_TECHUMBRE,DENSIDAD_HOGAR,CONDICION_DE_HABITABILIDAD
TQRMNORWVHMMLPCDEIKAH00865639,2024,2,1,1,43,S,34,677,2,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,930000,7,8,8,7,,7,465000,8,9,8,8,,9,1783,2,1,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQYVHJMKRCDEIOAH00865640,2024,2,1,1,43,N,38,140,2,,1,1,,2,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,2,2,2,0,0,0,0,3,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,850000,7,7,7,,8,8,425000,8,8,8,,9,8,172,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORRRHKMKRCDEIOAH00857639,2024,2,1,1,43,N,38,137,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,6,1,5,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,1,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOQPQHMMKQCDEIOAH00803038,2024,2,1,1,43,N,38,199,2,,1,2,,4,2,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,2,2,2,0,2,0,6,,2,,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,363000,3,3,3,,3,3,121000,2,2,2,,3,3,198,1,2,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOQXTHMMKQCDEIOAH00803039,2024,2,1,1,43,N,38,172,1,,5,1,,4,1,1,1,,1,1,1,1,2,2,2,5,3,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,2,3,900000,7,8,7,,8,8,180000,4,4,3,,4,4,220,2,0,1,0,0,0,Extendido,Material durable,Medio,buena
TQRMNOSTVHKMLOCDEGKDB00865739,2024,2,1,1,43,N,14,103,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,2,1,2,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSSWHKMLPCDEGKDB00857889,2024,2,1,1,43,N,14,110,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,4,2,0,2,2,2,0,0,0,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,1,4,1650000,10,10,10,,10,10,330000,7,7,6,,7,8,299,2,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOPRUHKMSTCDEIJAH00857632,2024,2,1,1,1,S,33,2401,1,,3,1,,1,1,1,1,,1,1,1,2,2,1,2,3,2,2,0,2,2,2,0,0,0,0,8,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0,2,370000,3,,3,3,,3,185000,4,,4,4,,4,3573,1,2,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNORSPHMMKNCDEIJAH00802134,2024,2,1,1,1,S,33,1922,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,0,3,0,12,,12,12,,12,0,12,,12,12,,12,0,1,3,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPVPHJNOPCDEIJAH00862073,2024,2,1,1,1,S,33,1472,1,,99,1,,2,1,1,1,,1,1,1,2,2,2,2,6,2,2,0,1,1,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,1348000,9,,8,9,,9,"449333,33",8,,8,8,,8,2298,2,0,1,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOPVQHJNOPCDEIJAH00865740,2024,2,1,1,1,S,33,1770,1,,3,2,,4,1,1,1,,1,2,1,2,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,1,2,400000,3,,3,3,,3,"133333,33",3,,3,2,,3,2766,2,1,98,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOPVSHJNOPCDEIJAH00865741,2024,2,1,1,1,S,33,2307,1,,2,1,,4,1,1,1,,1,1,1,3,2,2,2,2,1,2,0,1,1,2,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,1,3,586000,5,,5,5,,5,146500,3,,3,3,,3,3316,1,2,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQSMNORVUHKOTNCDEIJAH00856576,2024,2,1,1,1,S,33,2876,2,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,0,2,840000,7,,7,7,,7,420000,8,,8,8,,8,5070,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORYTHKKTQCDEIJAH00860965,2024,2,1,1,1,S,33,1480,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,2,2,2,0,2,0,1,,1,,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,0,2,370000,3,,3,3,,3,185000,4,,4,4,,4,2802,2,0,1,0,0,0,Nuclear,No aplica,Bajo,buena
TQRMNOQPRHMLKMCDEIJAH00802620,2024,2,1,1,1,S,33,3605,2,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,6,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,3,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,2,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQXRHKKKOCDEHIBB00865742,2024,2,1,1,40,N,22,194,1,,3,1,,3,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,1,,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,959000,8,8,8,,8,9,239750,5,5,7,,6,7,220,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSQQHMMKPCDEHIBB00800664,2024,2,1,1,40,N,22,160,1,,4,1,,3,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,2,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,500000,4,5,5,,5,5,500000,9,9,10,,9,10,163,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQQTHLKQLCDEIJAH00807751,2024,2,1,1,1,S,33,991,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,0,1,700000,6,,6,6,,6,700000,9,,9,9,,10,1090,1,0,98,0,0,0,Unipersonal,No aplica,Bajo,buena
TQRMNORVXHJMLOCDEIMBF00865743,2024,2,1,1,43,N,36,135,1,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,1,1,2,0,2,0,8,,1,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,398000,3,3,3,,3,3,199000,4,4,4,,5,4,198,2,0,97,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQWUHLMLNCDEIMBF00812986,2024,2,1,1,43,N,36,125,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,1,2,0,2,0,1,,2,,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0,1,196000,1,1,1,,1,1,196000,4,4,3,,5,4,143,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORVYHKOLQCDEIMBF00861099,2024,2,1,1,43,N,36,168,1,,2,2,,3,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,2,2,0,2,0,3,,2,,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,7,1,6,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,2,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOWWRHJOKPCDEGIBJ00865744,2024,2,1,1,41,N,12,769,1,,6,1,,4,1,1,1,,1,1,1,1,1,1,2,6,4,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,8,3,5,720000,6,7,8,,7,7,90000,2,1,2,,2,1,773,2,0,3,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOSVVHJMKNCDEIOAH00865745,2024,2,1,1,43,N,38,124,1,,1,1,,1,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,0,1,650000,6,6,6,,6,6,650000,9,10,9,,10,9,140,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
TQRMNOQXQHKMKOCDEIOAH00861038,2024,2,1,1,43,N,38,147,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,3,0,3,800000,7,7,7,,7,7,"266666,67",6,6,5,,6,6,222,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPUSHKMKPCDEIOAH00857895,2024,2,1,1,43,N,38,98,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,650000,6,6,6,,6,6,162500,3,3,3,,4,4,144,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPVRHJNKPCDEHLEH00865746,2024,2,1,1,40,N,25,117,1,,4,2,,2,2,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,2,2,2,0,2,0,6,,2,,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,3,1,2,1005000,8,8,9,,8,10,335000,7,7,9,,8,10,134,2,1,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOQRTHLNKQCDEHLEH00806117,2024,2,1,1,40,N,25,121,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,4,2,0,2,1,2,2,0,2,0,1,,2,,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,5,1,4,720000,6,7,7,,7,9,144000,3,3,4,,3,4,167,2,3,1,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORQWHLMLLCDEOHCH00865747,2024,2,1,1,44,N,91,140,1,,6,1,,1,1,1,1,,1,1,1,1,2,2,2,6,4,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,610000,5,6,4,,6,5,"203333,33",4,5,4,,5,4,154,2,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQSVHJMTLCDEIJAH00865007,2024,2,1,1,1,S,33,1114,2,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,6,,2,,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,5,0,5,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,4,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOQSWHJMTLCDEIJAH00865008,2024,2,1,1,1,S,33,2111,2,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,6,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,1020000,8,,8,8,,8,255000,6,,6,6,,6,3651,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPTWHJLTNCDEIJAH00865009,2024,2,1,1,1,S,33,2229,1,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,2,2,2,0,0,0,0,1,,2,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQQQHMKTMCDEIJAH00865010,2024,2,1,1,1,S,33,1316,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,1,,4,electricidad,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,940000,7,,7,7,,7,470000,8,,8,8,,9,2889,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQXYHKOSOCDEIJAH00861658,2024,2,1,1,1,S,33,3432,1,,3,1,,4,1,1,1,,1,1,1,2,2,2,2,3,2,2,0,1,2,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,3,0,3,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,3,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOPXYHMMTQCDEIJAH00802169,2024,2,1,1,1,S,33,1401,1,,2,1,,3,1,1,1,,1,1,1,3,2,2,2,2,1,2,0,1,1,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,saludables
TQRMNOTRQHKLSPCDEIJAH00865011,2024,2,1,1,1,S,33,3785,1,,3,1,,3,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,5,1,4,500000,4,,4,4,,4,100000,2,,2,2,,2,5748,2,1,3,4,5,0,Extendido,Material durable,Alto,buena
TQRMNOVPSHKLSPCDEIJAH00860823,2024,2,1,1,1,S,33,2592,2,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,2,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,400000,3,,3,3,,3,400000,8,,7,8,,8,3383,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOSUQHKMRLCDEIJAH00860923,2024,2,1,1,1,S,33,575,2,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,6,0,12,,12,12,,12,0,12,,12,12,,12,0,2,0,3,4,5,0,Extendido,Material durable,Alto,buena
TQRMNOQRYHLLSOCDEIJAH00807693,2024,2,1,1,1,S,33,502,1,,4,1,,4,1,1,2,,1,1,1,2,2,2,2,4,3,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,0,3,0,12,,12,12,,12,0,12,,12,12,,12,0,1,0,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOPWUHJOLUCDEFKID00865012,2024,2,1,1,43,S,4,864,1,,3,1,,2,1,1,1,,1,1,1,2,2,2,2,3,3,2,0,1,2,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,5,0,5,950000,7,8,8,7,,7,190000,4,4,3,4,,3,1599,1,2,3,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOSPYHMOKQCDEIHJF00801577,2024,2,1,1,44,N,31,524,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,1,2,0,2,2,2,0,0,0,0,1,,1,,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,0,1,250000,2,2,1,,2,1,250000,5,6,5,,6,4,587,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOTQUHMMKSCDEGGFB00799446,2024,2,1,1,42,S,10,449,2,,2,1,,9,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,2,98,0,0,0,Nuclear,No aplica,Medio,buena
TQRMNOPWYHKNKPCDEIGED00861375,2024,2,1,1,43,N,30,64,1,,4,1,,2,1,1,1,,1,1,1,1,2,1,2,4,1,2,0,1,2,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,740000,6,7,6,,7,6,370000,7,8,7,,8,7,91,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQUVHLLKUCDEIGED00806649,2024,2,1,1,43,N,30,127,1,,2,1,,2,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,1050000,8,8,8,,9,8,525000,9,9,9,,9,8,188,96,0,1,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOYPRHKMLQCDEIGED00857541,2024,2,1,1,43,N,30,386,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,1,3,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORWYHLMLQCDEIGED00806701,2024,2,1,1,43,N,30,198,1,,3,1,,1,1,1,2,,1,1,1,1,2,1,2,2,1,2,0,1,2,2,2,0,2,0,9,DIVISION DE BIENES,1,,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,5,2,3,111000,1,1,1,,1,1,22200,1,1,1,,1,1,252,1,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORPQHKLKPCDEHLEH00857039,2024,2,1,1,40,N,25,183,1,,4,1,,1,2,1,1,,1,1,1,1,2,2,2,4,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,650000,6,6,6,,6,8,325000,7,7,9,,7,10,359,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPYVHMMMSCDEIJAH00807454,2024,2,1,1,1,S,33,1589,1,,2,1,,2,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,1,2,0,2,0,1,,1,,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,520000,4,,4,4,,5,260000,6,,6,6,,6,2769,2,3,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSUSHMNOTCDEIJAH00807303,2024,2,1,1,1,S,33,2270,1,,2,1,,2,2,1,1,,1,1,1,3,1,1,2,2,1,1,1,1,1,1,2,0,2,0,6,,1,,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,1,2,600000,5,,5,5,,5,200000,4,,4,4,,5,3470,1,2,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOSSUHMOKPCDEGJBF00799640,2024,2,1,1,43,S,13,747,1,,4,1,,1,1,1,1,,1,1,1,3,2,2,2,4,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,0,4,660000,6,6,6,6,,6,165000,3,3,3,3,,3,866,4,0,3,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOQPXHJOKQCDEGJBF00865013,2024,2,1,1,43,S,13,663,1,,2,1,,2,1,1,1,,1,1,1,2,2,2,2,2,2,2,0,1,2,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,2,3,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOQTTHMMKSCDEGLDF00799976,2024,2,1,1,41,N,15,134,1,,5,1,,2,1,1,1,,1,1,1,1,2,2,2,5,2,2,0,1,1,1,2,0,2,0,1,,2,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,630000,5,6,7,,6,8,210000,5,5,6,,5,8,142,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORWSHLLLLCDEGPDJ00805592,2024,2,1,1,40,N,19,183,1,,3,1,,2,2,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,950000,8,8,8,,8,9,"316666,67",7,7,8,,7,9,183,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPUQHKMKNCDEIGED00860604,2024,2,1,1,43,N,30,137,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSQSHLNLLCDEFMDB00865537,2024,2,1,1,43,N,6,115,1,,2,1,,2,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,2,,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,2,382000,3,3,3,,3,2,191000,4,4,3,,5,3,179,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORPUHLOLMCDEFMDB00803988,2024,2,1,1,43,N,6,303,2,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,280000,2,2,2,,2,2,70000,1,1,1,,1,1,608,1,2,3,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOUSUHLNLOCDEFMDB00803994,2024,2,1,1,43,N,6,468,1,,3,1,,4,2,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,1,1,2,0,1,,2,,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,4,0,4,340000,2,3,2,,3,2,85000,1,1,1,,1,1,273,1,0,2,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORSTHJOLPCDEFMDB00865538,2024,2,1,1,43,N,6,164,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,1050000,8,8,8,,9,8,350000,7,7,7,,8,7,264,2,1,3,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPWWHKMLPCDEFMDB00857621,2024,2,1,1,43,N,6,218,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,5,1,4,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,5,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOQWVHKKKUCDEFMDB00860933,2024,2,1,1,43,N,6,163,1,,5,1,,2,1,1,1,,1,1,1,1,2,1,2,5,2,1,1,1,1,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,5,0,5,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,1,98,0,0,0,Extendido,Material durable,Medio,buena
TQRMNORRWHMMKUCDEGLDF00800001,2024,2,1,1,41,N,15,105,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,1,1,2,0,2,0,6,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0,2,360000,3,3,4,,3,4,180000,4,4,5,,4,6,114,2,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPSWHKMKSCDEGLDF00860810,2024,2,1,1,41,N,15,166,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,4,2,0,1,1,1,2,0,2,0,1,,2,,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,7,0,7,1017000,8,8,9,,9,10,"145285,71",3,3,4,,3,5,193,3,0,1,4,0,0,Extendido,Material durable,Alto,buena
TQRMNOTVTHLMKSCDEGLDF00805180,2024,2,1,1,41,N,15,167,1,,5,1,,2,1,1,1,,1,1,1,1,2,2,2,5,3,2,0,1,1,1,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,900000,7,8,9,,8,10,225000,5,5,7,,6,8,184,2,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORTSHKKKUCDEGLDF00860752,2024,2,1,1,41,N,15,271,1,,1,1,,3,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,2,2,2,0,0,0,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0,1,800000,7,7,8,,7,9,800000,10,10,10,,10,10,281,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
