CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,TIPO_HOGAR,MATERIAL_TECHUMBRE,DENSIDAD_HOGAR,CONDICION_DE_HABITABILIDAD
TQRMNOQXYHJMPLCDEIJAH00786034,2023,3,1,1,1,S,33,2243,2.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,207000,4,,4,4.0,,4,103500,5,,5,5.0,,6,3432,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQYSHJMPLCDEIJAH00786032,2023,3,1,1,1,S,33,2596,1.0,,4.0,1.0,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,2,0,1,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOQYXHKMTLCDEIJAH00791998,2023,3,1,1,1,S,33,2434,1.0,,4.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,1,0,2,4,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOTXWHKOTMCDEIJAH00792049,2023,3,1,1,1,S,33,3220,1.0,,6.0,1.0,,3.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,1,0,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOPPVHKMTOCDEIJAH00792408,2023,3,1,1,1,S,33,1750,1.0,,3.0,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,6.0,,2.0,,1.0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,2,1,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPRPHMLKMCDEIJAH00812185,2023,3,1,1,1,S,33,3301,1.0,,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,202000,4,,3,4.0,,4,101000,5,,5,5.0,,5,6632,2,0,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOPSPHMLKMCDEIJAH00812186,2023,3,1,1,1,S,33,4387,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,4,1,3,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPRQHKMKOCDEFOCD00809427,2023,3,1,1,41,N,8,272,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,178000,3,3.0,4,,3.0,6,89000,4,5.0,6,,5.0,8,367,2,0,1,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORWQHKMLMCDEIMBF00792583,2023,3,1,1,43,N,36,180,1.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,78000,1,1.0,1,,1.0,1,78000,4,4.0,3,,4.0,4,208,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOTRWHKNKPCDEHMHF00790478,2023,3,1,1,42,N,26,168,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,450000,8,8.0,8,,8.0,9,112500,6,6.0,6,,6.0,6,194,2,0,1,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQXTHMMKTCDEHNHB00811338,2023,3,1,1,42,S,27,307,1.0,,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,5,2,3,700000,10,10.0,10,9.0,,10,140000,7,7.0,8,7.0,,8,339,1,2,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORVYHJKKRCDEHNHB00784770,2023,3,1,1,42,S,27,490,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,465938,8,9.0,9,8.0,,9,232969,9,9.0,9,9.0,,10,546,2,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOTQUHJOKSCDEHNHB00784762,2023,3,1,1,42,S,27,364,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,1,3,360000,7,7.0,7,7.0,,7,90000,4,5.0,5,4.0,,5,369,1,0,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOPSYHJMLSCDEHNHB00784820,2023,3,1,1,42,S,27,267,1.0,,3.0,1.0,,7.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,3,0,3,175000,3,3.0,3,3.0,,3,"58333,33",3,3.0,3,2.0,,3,279,1,0,98,0,0,0,Nuclear,Material precario,Medio,buena
TQRMNORRYHMMLLCDEFIAH00808536,2023,3,1,1,43,S,2,778,1.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,0,12,12.0,12,12.0,,12,0,12,12.0,12,12.0,,12,0,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORTSHLOLSCDEFIAH00803428,2023,3,1,1,43,S,2,1045,1.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0,1,30000,1,1.0,1,1.0,,1,30000,1,1.0,1,1.0,,1,1550,1,0,98,0,0,0,Unipersonal,Material durable,Medio,saludables
TQRMNORPQHJOLOCDEFJAH00781900,2023,3,1,1,43,N,3,266,1.0,,4.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,6.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,263000,5,6.0,5,,6.0,5,65750,3,3.0,3,,3.0,2,343,2,3,1,4,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSWXHJNLPCDEFJAH00781903,2023,3,1,1,43,N,3,217,1.0,,5.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,2,1,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQUUHLMLOCDEFJAH00803592,2023,3,1,1,43,N,3,252,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,170000,3,3.0,3,,3.0,3,85000,4,4.0,4,,5.0,4,424,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQVRHLMLOCDEFJAH00803593,2023,3,1,1,43,N,3,259,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,401000,7,8.0,8,,8.0,7,"133666,67",6,7.0,6,,7.0,6,550,1,2,3,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPRYHJMLQCDEFJAH00781926,2023,3,1,1,43,N,3,291,2.0,,4.0,1.0,,9.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,6.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,2,0,0,0,Nuclear,No aplica,Medio,buena
TQRMNOPQTHMOLMCDEFJAH00808691,2023,3,1,1,43,N,3,256,6.0,COLECTIVO,1.0,4.0,CHAPA,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,,2.0,,1.0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,74000,1,1.0,1,,1.0,1,74000,3,4.0,3,,4.0,3,163,1,0,98,0,0,0,Unipersonal,Material durable,Medio,regular
TQRMNORTTHMOLMCDEFJAH00808692,2023,3,1,1,43,N,3,276,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6,2,4,410000,7,8.0,8,,8.0,7,"68333,33",3,3.0,3,,4.0,2,382,1,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOUXUHMOLOCDEGJBF00809902,2023,3,1,1,43,S,13,1030,2.0,,1.0,1.0,,9.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,300000,6,6.0,6,6.0,,6,300000,9,10.0,9,9.0,,9,1072,1,0,98,0,0,0,Unipersonal,No aplica,Medio,buena
TQRMNOVSQHMOLOCDEGJBF00809903,2023,3,1,1,43,S,13,1185,2.0,,1.0,1.0,,9.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,0,1,248000,5,5.0,5,5.0,,5,248000,9,9.0,9,9.0,,9,1203,1,0,98,0,0,0,Unipersonal,No aplica,Medio,buena
TQRMNOQQRHKMKUCDEGJBF00788960,2023,3,1,1,43,S,13,597,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,2,159000,3,3.0,3,3.0,,3,79500,4,4.0,3,4.0,,4,652,1,2,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOQVQHLNKQCDEGLDF00805195,2023,3,1,1,41,N,15,76,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,126000,2,2.0,3,,2.0,2,63000,3,3.0,4,,3.0,4,83,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOSSXHLNKQCDEGLDF00805205,2023,3,1,1,41,N,15,145,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,0,4,140000,2,2.0,3,,3.0,3,35000,1,1.0,2,,1.0,2,149,2,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSTPHLNKQCDEGLDF00805196,2023,3,1,1,41,N,15,127,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0,2,130000,2,2.0,3,,2.0,2,65000,3,3.0,4,,3.0,4,142,1,0,2,0,0,0,Nuclear,Material durable,Medio,buena
TQSMNOPSRHLMKRCDEGLDF00810214,2023,3,1,1,41,N,15,274,3.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,155000,3,3.0,4,,3.0,3,77500,4,4.0,5,,4.0,6,282,2,0,1,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPSTHLMKRCDEGLDF00805207,2023,3,1,1,41,N,15,199,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,140000,2,2.0,3,,2.0,3,70000,3,3.0,5,,4.0,5,230,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPQYHMMKUCDEGLDF00810215,2023,3,1,1,41,N,15,120,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,2,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQSXHMMKUCDEGLDF00810216,2023,3,1,1,41,N,15,144,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,,2.0,,1.0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,475000,8,9.0,9,,9.0,10,237500,9,9.0,10,,9.0,10,177,2,0,1,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORPYHJLKTCDEGLDF00783634,2023,3,1,1,41,N,15,130,1.0,,5.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0,2,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORQQHJLKTCDEGLDF00783700,2023,3,1,1,41,N,15,172,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,5,3,2,320000,6,7.0,8,,7.0,8,64000,3,3.0,4,,3.0,4,242,2,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOTPQHJLKTCDEGLDF00783701,2023,3,1,1,41,N,15,177,1.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,0,2,160000,3,3.0,4,,3.0,3,80000,4,4.0,5,,4.0,6,194,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORSXHKMKSCDEGLDF00789468,2023,3,1,1,41,N,15,192,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,340000,6,7.0,8,,7.0,8,"113333,33",6,6.0,7,,6.0,8,229,1,0,2,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSRRHLMLQCDEGPDJ00805599,2023,3,1,1,40,N,19,217,1.0,,2.0,2.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,6,0,6,715000,10,10.0,10,,10.0,10,"119166,67",6,6.0,7,,6.0,7,219,1,2,98,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOSQRHKOKNCDEGKDB00789191,2023,3,1,1,43,N,14,183,1.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSRSHLMLQCDEGPDJ00810603,2023,3,2,1,40,N,19,140,1.0,,8.0,2.0,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,1,2,208000,4,4.0,5,,4.0,4,"69333,33",3,3.0,4,,4.0,4,141,1,0,2,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOSURHKKKMCDEOJAH00797660,2023,3,1,1,44,N,93,61,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,395000,7,8.0,6,,8.0,7,"131666,67",6,7.0,5,,7.0,6,63,1,0,3,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOTWYHLMKPCDEOJAH00808518,2023,3,1,1,44,N,93,105,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,525000,9,9.0,8,,9.0,9,525000,10,10.0,10,,10.0,10,118,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOUTVHLOKPCDEOJAH00808519,2023,3,1,1,44,N,93,89,1.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,5,2,3,422000,8,8.0,7,,8.0,8,84400,4,4.0,3,,5.0,3,96,1,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORVYHJKKOCDEOJAH00787235,2023,3,1,1,44,N,93,68,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,350000,7,7.0,5,,7.0,7,350000,10,10.0,9,,10.0,10,75,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOUVTHKOLPCDEHIBB00790074,2023,3,1,1,40,N,22,137,1.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,6,1,5,150000,3,3.0,3,,3.0,3,25000,1,1.0,1,,1.0,1,138,1,0,3,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOQTQHMMLNCDEHIBB00810786,2023,3,1,1,40,N,22,121,1.0,,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,6,0,6,769000,10,10.0,10,,10.0,10,"128166,67",6,7.0,8,,7.0,8,156,2,0,98,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOQTTHMMLNCDEHIBB00810787,2023,3,1,1,40,N,22,129,1.0,,5.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,6,0,6,917000,10,10.0,10,,10.0,10,"152833,33",7,8.0,9,,8.0,8,149,1,2,3,4,5,0,Extendido,Material durable,Alto,saludables
TQRMNOQXWHMMLNCDEHIBB00810788,2023,3,1,1,40,N,22,80,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,6,4,2,138000,2,2.0,3,,2.0,3,23000,1,1.0,1,,1.0,1,77,2,0,98,0,0,0,Extendido,Material durable,Alto,saludables
